"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0006605","GO:0006605","protein targeting",410,-0.588678609043578,-1.93135126679632,1.1018555247036e-05,0.000862771263595759,0.00073337948178854,2427,"tags=40%, list=15%, signal=35%","CRAT/RPL8/RPL3/AP4B1/EXOC4/PAM16/AMACR/SEC61A1/PRKAA1/AGPS/RPL38/TIMM22/TIMM50/DNAJC15/SPCS1/CDC37/CHM/ZDHHC6/TOMM7/BNIP3L/MIPEP/DNLZ/PEX2/SCP2/PMM2/RPL19/GOLGA7/RAB7A/TOMM22/PMPCB/SRP72/HSPA5/GABARAP/UQCRC2/SEC61B/RPS14/GIPC1/UBL5/SAMM50/SRP68/YWHAZ/CHCHD4/RPS2/FIS1/SRP54/RPL4/SRP14/HACL1/RPL36/IDH1/TIMM23/CHMP4B/UBC/GET3/PARL/M6PR/UBE2D2/RPL29/RPL39/NCOA4/GSK3A/RPS3/HSPD1/TIMM44/RPL5/RPL12/AP3M1/ZDHHC3/TIMM21/SRP9/SAE1/RPL35/UBE2L3/HSP90AA1/PEX19/RPS28/YWHAE/ARL6/ZDHHC9/SSR3/IMMP1L/MTERF4/RPL10/TIMM10B/RPS17/SRP19/TIMM23B/STXBP4/HTRA2/SRPRA/RPS6/RPS15A/RPL22/ATG3/CHMP4A/HAX1/RPL30/RPS8/RPL15/YWHAG/RPL14/RPS5/RPL7/RPL31/RPS10/RPL26/PEX14/RPL41/AKAP6/ROMO1/PMPCA/UBB/RPL36A/RPS20/RPL6/RAB8B/AGK/RPL27A/HSPA4/RPS27/RPS25/PDCD5/RPL37A/RPL37/RPL17/RPS4X/RPS7/GOSR2/RPL24/GDI1/SSR1/RPL34/TIMM8B/TIMM10/TIMM17A/RPS23/RPL21/RPS24/RPS3A/RPL10A/RPS29/RPL7A/RPL35A/RPL23A/RPS12/TOMM5/RPLP0/RPL9/SSR2/RPS18/RPS21/GRPEL1/RPS13/RPS11/RPL11/RPL32/RPS27A/RPS26/UBA52/HSPA8/RPSA/TSPO/RPL27/SEC61G/RPL23"
"GO:0042119","GO:0042119","neutrophil activation",410,-0.545156113341595,-1.7885615918925,1.1018555247036e-05,0.000862771263595759,0.00073337948178854,3063,"tags=34%, list=19%, signal=28%","SLC2A3/APEH/ATG7/HEBP2/RHOA/MAPK1/IMPDH1/DSN1/LAMTOR3/ARL8A/PFKL/VAPA/CSNK2B/RAB5B/PSMD2/SNAP23/SDCBP/FAF2/DIAPH1/CSTB/PDXK/GMFG/AGA/PSMD7/DBNL/PRDX4/ORM1/SVIP/IST1/DNASE1L1/PA2G4/COPB1/PSMD6/AP1M1/ERP44/ENPP4/PGM1/LGALS3/CKAP4/ACTR2/LAMTOR2/SIRPB1/ANXA3/RAB18/PSMD13/SURF4/CD63/PAFAH1B2/RAB5C/MOSPD2/TNFAIP6/NIT2/CMTM6/CRACR2A/GSTP1/RAB14/KPNB1/HMOX2/GOLGA7/CTSB/MGST1/RAB7A/STBD1/VPS35L/KCMF1/NRAS/CANT1/TCIRG1/QPCT/XRCC6/TSPAN14/PPIE/SRP14/IDH1/EEF1A1/SERPINB6/B2M/S100A11/PLAUR/MLEC/ACLY/PSMD12/IMPDH2/CTSC/NFKB1/PGAM1/TOLLIP/CCT8/RAC1/GLB1/LAMTOR1/TUBB/CPPED1/HSP90AA1/CAP1/ATP6V0C/RAB10/PSMD3/ARPC5/COTL1/EEF2/ILF2/GLA/TXNDC5/PSMA2/PSMC2/GDI2/XRCC5/ATP6V1D/COMMD3/DYNLT1/TRAPPC1/PSMD11/PKM/PSMD14/DYNLL1/ABCA13/PSMB1/NME2/PPIA/HSP90AB1/PSMB7/PSMA5/COMMD9/HSPA8/CCT2/PLAU/PNP/F2RL1/GLIPR1/ANXA2/PREX1/DOCK2/ACPP/PTPRC/VNN1/PRSS3/CXCL8/HP"
"GO:0008380","GO:0008380","RNA splicing",407,-0.507677640040433,-1.66497837903916,1.10259661502839e-05,0.000862771263595759,0.00073337948178854,3259,"tags=37%, list=20%, signal=30%","SNRNP70/PRPF19/LSM1/CLK4/JMJD6/SRSF10/MAGOHB/POLR2D/TSEN34/SRSF4/RRP1B/LSM10/CWC15/HNRNPD/C9orf78/RBM19/WBP11/PRPF3/SFSWAP/RBM28/RBFOX2/TARDBP/SNIP1/CWC22/SNRPA1/SF3B2/RBM42/CCAR1/IK/KDM1A/SF3B1/THRAP3/PRKRIP1/PPIL3/MTREX/CWF19L1/SNW1/BUD31/LGALS3/PUF60/RBM25/RP9/HNRNPM/SRSF3/CDC5L/ISY1/PABPN1/U2AF2/SUPT6H/LSM2/SAP18/HNRNPH2/NCBP1/PPP1R8/STRAP/USB1/SMU1/RTRAF/SRSF8/POLR2J/NONO/TXNL4A/SRSF7/DDX39A/PRPF18/BUD13/GTF2F1/AKAP8L/XAB2/SNRPD3/UBL5/RBM22/PRCC/LSM7/HNRNPR/ECD/RBM4B/DDX46/HNRNPL/SNRPC/POLR2C/PPIE/DNAJC8/ZMAT2/BCAS2/CLP1/CSTF1/SNRNP25/TRA2B/PRMT5/SRSF9/U2AF1L5/RBM7/PPIH/DDX47/SCNM1/POLR2G/DDX39B/POLR2K/POLR2L/EIF4A3/PPIL1/YBX1/ZBTB8OS/SRSF1/PLRG1/SRPK1/LSM3/HNRNPA3/DDX1/PPP2CA/SNRPD1/ELAVL1/SYNCRIP/C1QBP/RBM4/SNRPF/HNRNPC/CTNNBL1/SF3B4/GEMIN6/THOC7/PRPF4/RBM8A/SF3A3/TMBIM6/RTCB/PHF5A/SF3B6/RBM3/WDR77/SNU13/POLR2F/ZPR1/SNRPE/SNRPB2/MAGOH/WDR33/SNRPG/PPP4R2/RPS13/TXNL4B/RPS26/SF3B5/HSPA8/SNRPD2/CSTF3/POLR2H/WT1"
"GO:0002283","GO:0002283","neutrophil activation involved in immune response",402,-0.529326997322743,-1.73442058478105,1.10467942203173e-05,0.000862771263595759,0.00073337948178854,3063,"tags=34%, list=19%, signal=28%","SLC2A3/APEH/ATG7/HEBP2/RHOA/MAPK1/IMPDH1/DSN1/LAMTOR3/ARL8A/PFKL/VAPA/CSNK2B/RAB5B/PSMD2/SNAP23/SDCBP/FAF2/DIAPH1/CSTB/PDXK/GMFG/AGA/PSMD7/DBNL/PRDX4/ORM1/SVIP/IST1/DNASE1L1/PA2G4/COPB1/PSMD6/AP1M1/ERP44/ENPP4/PGM1/LGALS3/CKAP4/ACTR2/LAMTOR2/SIRPB1/ANXA3/RAB18/PSMD13/SURF4/CD63/PAFAH1B2/RAB5C/MOSPD2/TNFAIP6/NIT2/CMTM6/CRACR2A/GSTP1/RAB14/KPNB1/HMOX2/GOLGA7/CTSB/MGST1/RAB7A/STBD1/VPS35L/KCMF1/NRAS/CANT1/TCIRG1/QPCT/XRCC6/TSPAN14/PPIE/SRP14/IDH1/EEF1A1/SERPINB6/B2M/S100A11/PLAUR/MLEC/ACLY/PSMD12/IMPDH2/CTSC/NFKB1/PGAM1/TOLLIP/CCT8/RAC1/GLB1/LAMTOR1/TUBB/CPPED1/HSP90AA1/CAP1/ATP6V0C/RAB10/PSMD3/ARPC5/COTL1/EEF2/ILF2/GLA/TXNDC5/PSMA2/PSMC2/GDI2/XRCC5/ATP6V1D/COMMD3/DYNLT1/TRAPPC1/PSMD11/PKM/PSMD14/DYNLL1/ABCA13/PSMB1/NME2/PPIA/HSP90AB1/PSMB7/PSMA5/COMMD9/HSPA8/CCT2/PLAU/PNP/GLIPR1/ANXA2/DOCK2/ACPP/PTPRC/VNN1/PRSS3/HP"
"GO:0043312","GO:0043312","neutrophil degranulation",401,-0.530728191909368,-1.7386585321833,1.10516776446665e-05,0.000862771263595759,0.00073337948178854,3063,"tags=34%, list=19%, signal=28%","SLC2A3/APEH/ATG7/HEBP2/RHOA/MAPK1/IMPDH1/DSN1/LAMTOR3/ARL8A/PFKL/VAPA/CSNK2B/RAB5B/PSMD2/SNAP23/SDCBP/FAF2/DIAPH1/CSTB/PDXK/GMFG/AGA/PSMD7/DBNL/PRDX4/ORM1/SVIP/IST1/DNASE1L1/PA2G4/COPB1/PSMD6/AP1M1/ERP44/ENPP4/PGM1/LGALS3/CKAP4/ACTR2/LAMTOR2/SIRPB1/ANXA3/RAB18/PSMD13/SURF4/CD63/PAFAH1B2/RAB5C/MOSPD2/TNFAIP6/NIT2/CMTM6/CRACR2A/GSTP1/RAB14/KPNB1/HMOX2/GOLGA7/CTSB/MGST1/RAB7A/STBD1/VPS35L/KCMF1/NRAS/CANT1/TCIRG1/QPCT/XRCC6/TSPAN14/PPIE/SRP14/IDH1/EEF1A1/SERPINB6/B2M/S100A11/PLAUR/MLEC/ACLY/PSMD12/IMPDH2/CTSC/NFKB1/PGAM1/TOLLIP/CCT8/RAC1/GLB1/LAMTOR1/TUBB/CPPED1/HSP90AA1/CAP1/ATP6V0C/RAB10/PSMD3/ARPC5/COTL1/EEF2/ILF2/GLA/TXNDC5/PSMA2/PSMC2/GDI2/XRCC5/ATP6V1D/COMMD3/DYNLT1/TRAPPC1/PSMD11/PKM/PSMD14/DYNLL1/ABCA13/PSMB1/NME2/PPIA/HSP90AB1/PSMB7/PSMA5/COMMD9/HSPA8/CCT2/PLAU/PNP/GLIPR1/ANXA2/DOCK2/ACPP/PTPRC/VNN1/PRSS3/HP"
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",396,-0.492614343755332,-1.61269486278885,1.1064884482606e-05,0.000862771263595759,0.00073337948178854,3439,"tags=36%, list=21%, signal=29%","PELI1/TMUB1/UBE2D3/SGTA/PTTG1/PSMC4/ARMC8/DDB1/CUL2/TRIM13/MAPK9/PSEN1/RNF121/ATXN3/SMARCC1/CSNK1E/SKP2/PCNP/KCTD13/CDC34/FBXW5/GLMN/ERLEC1/PSMD2/SDCBP/FAF2/ANAPC5/DNAJB12/UBE2S/UBE2G1/UBE2J1/PSMD7/UBE2E1/UBQLN4/KCTD5/SVIP/CRBN/USP14/PSMD6/BIRC2/STT3B/MAD2L1/SYVN1/AREL1/FAF1/RCHY1/PPP2CB/RNF19B/PLAA/CCNB1/PSMD13/FOXRED2/FBXL5/FBXO45/FBXO48/UBE2A/PLK2/AKT1/PSMD4/CTNNB1/CDC23/UBE2K/ANAPC10/RNF7/SELENOS/UBXN8/RFFL/ANAPC7/RNF5/SKP1/HSPA5/SEC61B/NSFL1C/GIPC1/SUMO2/CDC26/PSMC6/CDK2/DVL1/PSMA1/ERCC8/UBXN11/UBC/ERLIN2/ARIH1/GSK3A/RNF187/UBE2W/PSMD12/PPP2R5C/HSPA13/RNF14/TNFAIP1/PSMC5/PSMD8/COMMD1/PSMD3/JKAMP/BCAP31/RNF4/BFAR/NEDD4L/PSMB6/PSMA3/PSMA7/PSMA2/PSMC2/PSME2/SUMO1/PSMD10/PSMB4/AURKA/PSMC1/UBE3D/TAF9/PSMB2/ANAPC15/UBB/PSMD11/DDIT3/UFD1/BTRC/SPSB1/PSMD14/PSMB3/TRIB1/RBX1/DERL2/PSMA4/PSMB1/PSME3/DNAJC18/RACK1/PSMA6/BUB3/HSP90AB1/DDA1/PSMB5/PARK7/PSMB7/RPL11/PSMA5/RPS27A/UBA52"
"GO:0006401","GO:0006401","RNA catabolic process",369,-0.635350098912152,-2.07139338925881,1.11585971411674e-05,0.000862771263595759,0.00073337948178854,2223,"tags=41%, list=14%, signal=37%","BTG2/THRAP3/RPL8/RPL3/PSMD6/EXOSC3/MTREX/XRN2/RPL38/HNRNPM/PSMD13/NT5C3B/MYD88/LSM2/NCBP1/PPP1R8/APEX1/AKT1/PSMD4/TRIR/SSB/CNOT8/RPL19/EIF3E/PNRC2/PRPF18/RPS14/SERBP1/YWHAZ/LSM7/HNRNPR/PSMC6/RPS2/PSMA1/RPL4/RPL36/UBC/NOCT/CNOT9/EXOSC1/PPP2R2A/RPL29/RPL39/RPS3/RPL5/RPL12/PSMD12/POLR2G/EXOSC7/RPL35/EIF4A3/YBX1/PSMC5/PSMD8/RPS28/TNPO1/LSM3/PSMD3/RPL10/FTO/RPS17/PPP2CA/DKC1/ETF1/ELAVL1/SYNCRIP/RIDA/RPS6/RPS15A/PSMB6/EXOSC2/PSMA3/PSMA7/PSMA2/WDR61/PSMC2/RPL22/EXOSC9/HNRNPC/PSME2/RPL30/PSMD10/RPS8/RPL15/MRTO4/PSMB4/RPL14/RPS5/RPL7/RPL31/PSMC1/RPS10/RPL26/RBM8A/RPL41/PSMB2/UBB/RPL36A/RPS20/NBDY/RPL6/PSMD11/RPL27A/RPS27/PSMD14/RPS25/PSMB3/RPL37A/RPL37/RPL17/RPS4X/NPM1/RPS7/RPL24/GSPT1/PSMA4/RPL34/ZPR1/PSMB1/PSME3/MAGOH/PSMA6/RPS23/RPL21/RPS24/FEN1/RPS3A/RPL10A/RPS29/RPL7A/RPL35A/RPL23A/RPS12/RPLP0/SLIRP/PSMB5/RPL9/PSMB7/RPS18/RPS21/RPS13/RPS11/RPL11/PSMA5/RPL32/RPS27A/RPS26/UBA52/HSPA8/RPSA/RPL27/POP1/RPL23"
"GO:0034470","GO:0034470","ncRNA processing",368,-0.600761857224214,-1.95821773735964,1.11628322337944e-05,0.000862771263595759,0.00073337948178854,3010,"tags=44%, list=19%, signal=37%","TSEN34/UTP25/INTS12/RRP1B/WDR74/URM1/FBL/METTL15/METTL1/RPF1/ALKBH8/WBP11/INTS14/ERI1/RPS16/TRMT6/ELP1/TRDMT1/INTS7/INTS11/ESF1/DDX18/PA2G4/USP14/RPL7L1/EXOSC3/WDR55/MTREX/TYW1/THG1L/INTS4/PIH1D2/XRN2/DDX21/UTP6/NGDN/NOL6/KRR1/ELP4/WDR4/GAR1/USB1/RPP38/TRNT1/SEPHS1/TRMT12/TRMT10C/SSB/MRPL44/RTRAF/WDR18/TYW3/MPHOSPH6/DPH3/RRP8/ELAC1/CDK5RAP1/RIOK2/SEPHS2/METTL2A/PUS3/RPS14/MRM2/TSR1/GTF2H5/NOL11/RPS2/INTS9/NOL10/ELP3/UTP14A/RPP40/TPRKB/NSUN3/EXOSC1/TFB1M/CLP1/ZNHIT3/C1D/ELP6/FTSJ3/RRP36/BMS1/RPL5/WDR75/FARS2/UTP15/DDX47/FCF1/EXOSC7/RPL35/SARS1/WDR3/EIF4A3/ISG20L2/PRORP/POP5/ZBTB8OS/BYSL/POLR3K/RPS28/NOP14/ADAT1/NOLC1/NSA2/SHQ1/MTERF4/RPP14/MRPS11/RPS17/POP4/DDX1/DKC1/PDCD11/MRPS9/NOP56/METTL6/KARS1/RPS6/UTP4/TRMU/EXOSC2/WDR12/EXOSC9/GTPBP4/EMG1/RSL1D1/RPS8/MRTO4/MTO1/RPL14/RPL7/MRPL1/RPL26/RRP15/NOP58/DCAF13/RTCB/METTL2B/IMP4/EBNA1BP2/BTRC/RPS27/RPS7/SNU13/UTP11/RPF2/RPS24/RPL10A/RPL7A/RPP30/RPL35A/HSD17B10/RPS21/TSR3/NSUN4/RPL11/NOP10/RPL27/TRMT1/POP1/DDX10"
"GO:0006402","GO:0006402","mRNA catabolic process",341,-0.637832158140351,-2.06886930324658,1.12709075334746e-05,0.000862771263595759,0.00073337948178854,2169,"tags=40%, list=13%, signal=36%","HNRNPM/PSMD13/NT5C3B/MYD88/LSM2/NCBP1/APEX1/AKT1/PSMD4/SSB/CNOT8/RPL19/EIF3E/PNRC2/PRPF18/RPS14/SERBP1/YWHAZ/LSM7/HNRNPR/PSMC6/RPS2/PSMA1/RPL4/RPL36/UBC/NOCT/CNOT9/EXOSC1/PPP2R2A/RPL29/RPL39/RPS3/RPL5/RPL12/PSMD12/POLR2G/EXOSC7/RPL35/EIF4A3/YBX1/PSMC5/PSMD8/RPS28/TNPO1/LSM3/PSMD3/RPL10/FTO/RPS17/PPP2CA/ETF1/ELAVL1/SYNCRIP/RIDA/RPS6/RPS15A/PSMB6/EXOSC2/PSMA3/PSMA7/PSMA2/WDR61/PSMC2/RPL22/EXOSC9/HNRNPC/PSME2/RPL30/PSMD10/RPS8/RPL15/MRTO4/PSMB4/RPL14/RPS5/RPL7/RPL31/PSMC1/RPS10/RPL26/RBM8A/RPL41/PSMB2/UBB/RPL36A/RPS20/NBDY/RPL6/PSMD11/RPL27A/RPS27/PSMD14/RPS25/PSMB3/RPL37A/RPL37/RPL17/RPS4X/NPM1/RPS7/RPL24/GSPT1/PSMA4/RPL34/PSMB1/PSME3/MAGOH/PSMA6/RPS23/RPL21/RPS24/RPS3A/RPL10A/RPS29/RPL7A/RPL35A/RPL23A/RPS12/RPLP0/PSMB5/RPL9/PSMB7/RPS18/RPS21/RPS13/RPS11/RPL11/PSMA5/RPL32/RPS27A/RPS26/UBA52/HSPA8/RPSA/RPL27/RPL23"
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process",334,-0.569768665167408,-1.84547260784193,1.12993073524593e-05,0.000862771263595759,0.00073337948178854,2287,"tags=44%, list=14%, signal=38%","NDUFC2/NUP58/COX1/NDUFB11/NDUFV3/NDUFB10/RHOA/STOML2/DCK/BAD/IMPDH1/SNCA/PFKL/COX3/PARP1/BID/NDUFB8/UQCRFS1/TP53/NDUFA5/NDUFS2/HPRT1/TYMS/COX6A1/COX15/NUP93/PGM1/GART/PRKAA1/UPRT/CDADC1/TIGAR/COA6/CCNB1/COX4I1/ATPSCKMT/DNAJC15/ATP5F1B/HIF1A/NDUFC1/COX7C/NDUFA10/ATP5MC2/CYC1/ATP5F1D/NDUFB4/NUDT9/ND1/NDUFA1/COX10/UMPS/NDUFAB1/AK2/NDUFS3/SEH1L/PFKFB3/UQCRC2/PAICS/NUP35/COX5B/NUP88/NDUFA2/PRKAG1/COX6C/ECD/ATIC/UQCRC1/OGDH/DGUOK/NDUFA4/UQCRB/FXN/RAE1/ADK/NDUFS1/ATP6V1B2/IMPDH2/PGAM1/COX2/SDHD/NDUFA12/UQCR11/RFK/SDHC/NDUFB1/CMPK1/GAPDH/NDUFA7/AK6/ND3/TEFM/NDUFB5/NDUFA8/COX6B1/NDUFB7/TPI1/NDUFA6/UQCC2/UCK2/ATP5MF/DLD/COX7B/ATP5PF/ADSL/COX7A2/ATP5PD/ENO1/NDUFS5/NDUFS4/ATP5F1C/NDUFV2/ATP5F1A/SLC25A12/ATP5PB/PKM/ATP5MC3/COX7A2L/NDUFB2/NUDT5/PGK1/SLC25A33/NDUFAF1/SDHAF2/OLA1/NDUFA9/PRPS1/ATP5F1E/EIF6/PPIF/UQCRHL/ATP5MG/PARK7/NDUFB3/ATP5MC1/LDHA/SLC2A6/UQCR10/ATP5ME/UQCRQ/UQCRH/HSPA8/TSPO/NDUFB9/CYCS/BPGM/ATP5PO"
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions",323,-0.514324130574573,-1.66198866590421,1.13520263367011e-05,0.000862771263595759,0.00073337948178854,3259,"tags=38%, list=20%, signal=31%","SNRNP70/PRPF19/LSM1/JMJD6/SRSF10/MAGOHB/POLR2D/SRSF4/CWC15/HNRNPD/C9orf78/RBM19/WBP11/PRPF3/SFSWAP/RBFOX2/SNIP1/CWC22/SNRPA1/SF3B2/RBM42/CCAR1/IK/KDM1A/SF3B1/THRAP3/PPIL3/MTREX/CWF19L1/SNW1/BUD31/PUF60/RBM25/HNRNPM/SRSF3/CDC5L/ISY1/PABPN1/U2AF2/LSM2/SAP18/HNRNPH2/NCBP1/STRAP/SMU1/SRSF8/POLR2J/TXNL4A/SRSF7/DDX39A/PRPF18/BUD13/GTF2F1/XAB2/SNRPD3/UBL5/RBM22/PRCC/LSM7/HNRNPR/RBM4B/DDX46/HNRNPL/SNRPC/POLR2C/PPIE/DNAJC8/ZMAT2/BCAS2/CLP1/CSTF1/SNRNP25/TRA2B/PRMT5/SRSF9/U2AF1L5/RBM7/PPIH/SCNM1/POLR2G/DDX39B/POLR2K/POLR2L/EIF4A3/PPIL1/YBX1/SRSF1/PLRG1/SRPK1/LSM3/HNRNPA3/DDX1/SNRPD1/ELAVL1/SYNCRIP/C1QBP/RBM4/SNRPF/HNRNPC/CTNNBL1/SF3B4/GEMIN6/PRPF4/RBM8A/SF3A3/PHF5A/SF3B6/RBM3/WDR77/SNU13/POLR2F/SNRPE/SNRPB2/MAGOH/WDR33/SNRPG/TXNL4B/SF3B5/HSPA8/SNRPD2/CSTF3/POLR2H"
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process",323,-0.59950868678893,-1.93725431750835,1.13520263367011e-05,0.000862771263595759,0.00073337948178854,2287,"tags=38%, list=14%, signal=34%","NUP93/PGM1/PRKAA1/TIGAR/COA6/CCNB1/COX4I1/ATPSCKMT/NME4/NME6/DNAJC15/ATP5F1B/HIF1A/NDUFC1/COX7C/NDUFA10/ATP5MC2/CYC1/ATP5F1D/NDUFB4/ND1/NDUFA1/COX10/NDUFAB1/AK2/NDUFS3/SEH1L/PFKFB3/UQCRC2/NME5/NUP35/GPHN/NUDT15/COX5B/NUP88/NDUFA2/PRKAG1/COX6C/ECD/UQCRC1/OGDH/DCTPP1/DGUOK/NDUFA4/UQCRB/FXN/RAE1/ADK/NDUFS1/ATP6V1B2/IMPDH2/PGAM1/COX2/SDHD/NDUFA12/UQCR11/SDHC/NDUFB1/CMPK1/GAPDH/NDUFA7/ND3/TEFM/NDUFB5/EFL1/NDUFA8/COX6B1/NDUFB7/TPI1/NDUFA6/UQCC2/UCK2/ATP5MF/DLD/COX7B/ATP5PF/RAN/COX7A2/ATP5PD/ENO1/NDUFS5/NDUFS4/ATP5F1C/SUCLG1/NDUFV2/CTPS1/ATP5F1A/SLC25A12/ATP5PB/PKM/ATP5MC3/COX7A2L/NDUFB2/NUDT5/NME7/PGK1/SLC25A33/NDUFAF1/SDHAF2/NME2/OLA1/NDUFA9/ATP5F1E/EIF6/PPIF/UQCRHL/ATP5MG/PARK7/NDUFB3/ATP5MC1/LDHA/SLC2A6/UQCR10/ATP5ME/UQCRQ/UQCRH/HSPA8/TSPO/NDUFB9/CYCS/BPGM/ATP5PO/NME1/ENTPD3"
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",320,-0.51494536025643,-1.66306281827433,1.13629907391625e-05,0.000862771263595759,0.00073337948178854,2678,"tags=38%, list=17%, signal=32%","SNRNP70/PRPF19/JMJD6/SRSF10/MAGOHB/POLR2D/SRSF4/CWC15/HNRNPD/C9orf78/RBM19/WBP11/PRPF3/SFSWAP/RBFOX2/SNIP1/CWC22/SNRPA1/SF3B2/RBM42/CCAR1/IK/KDM1A/SF3B1/THRAP3/PPIL3/MTREX/CWF19L1/SNW1/BUD31/PUF60/RBM25/HNRNPM/SRSF3/CDC5L/ISY1/PABPN1/U2AF2/LSM2/SAP18/HNRNPH2/NCBP1/STRAP/SMU1/SRSF8/POLR2J/TXNL4A/SRSF7/DDX39A/PRPF18/BUD13/GTF2F1/XAB2/SNRPD3/UBL5/RBM22/PRCC/LSM7/HNRNPR/RBM4B/DDX46/HNRNPL/SNRPC/POLR2C/PPIE/DNAJC8/ZMAT2/BCAS2/CLP1/CSTF1/SNRNP25/TRA2B/PRMT5/SRSF9/U2AF1L5/RBM7/PPIH/SCNM1/POLR2G/DDX39B/POLR2K/POLR2L/EIF4A3/PPIL1/YBX1/SRSF1/PLRG1/SRPK1/LSM3/HNRNPA3/DDX1/SNRPD1/ELAVL1/SYNCRIP/C1QBP/RBM4/SNRPF/HNRNPC/CTNNBL1/SF3B4/GEMIN6/PRPF4/RBM8A/SF3A3/PHF5A/SF3B6/RBM3/WDR77/SNU13/POLR2F/SNRPE/SNRPB2/MAGOH/WDR33/SNRPG/TXNL4B/SF3B5/HSPA8/SNRPD2/CSTF3/POLR2H"
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome",320,-0.51494536025643,-1.66306281827433,1.13629907391625e-05,0.000862771263595759,0.00073337948178854,2678,"tags=38%, list=17%, signal=32%","SNRNP70/PRPF19/JMJD6/SRSF10/MAGOHB/POLR2D/SRSF4/CWC15/HNRNPD/C9orf78/RBM19/WBP11/PRPF3/SFSWAP/RBFOX2/SNIP1/CWC22/SNRPA1/SF3B2/RBM42/CCAR1/IK/KDM1A/SF3B1/THRAP3/PPIL3/MTREX/CWF19L1/SNW1/BUD31/PUF60/RBM25/HNRNPM/SRSF3/CDC5L/ISY1/PABPN1/U2AF2/LSM2/SAP18/HNRNPH2/NCBP1/STRAP/SMU1/SRSF8/POLR2J/TXNL4A/SRSF7/DDX39A/PRPF18/BUD13/GTF2F1/XAB2/SNRPD3/UBL5/RBM22/PRCC/LSM7/HNRNPR/RBM4B/DDX46/HNRNPL/SNRPC/POLR2C/PPIE/DNAJC8/ZMAT2/BCAS2/CLP1/CSTF1/SNRNP25/TRA2B/PRMT5/SRSF9/U2AF1L5/RBM7/PPIH/SCNM1/POLR2G/DDX39B/POLR2K/POLR2L/EIF4A3/PPIL1/YBX1/SRSF1/PLRG1/SRPK1/LSM3/HNRNPA3/DDX1/SNRPD1/ELAVL1/SYNCRIP/C1QBP/RBM4/SNRPF/HNRNPC/CTNNBL1/SF3B4/GEMIN6/PRPF4/RBM8A/SF3A3/PHF5A/SF3B6/RBM3/WDR77/SNU13/POLR2F/SNRPE/SNRPB2/MAGOH/WDR33/SNRPG/TXNL4B/SF3B5/HSPA8/SNRPD2/CSTF3/POLR2H"
"GO:0006520","GO:0006520","cellular amino acid metabolic process",319,-0.539288242494412,-1.74144486900276,1.13666071814224e-05,0.000862771263595759,0.00073337948178854,2816,"tags=36%, list=17%, signal=30%","QRSL1/GSS/PSMD2/ADO/CARS1/SERINC3/BPHL/AARSD1/QARS1/BCAT1/VARS2/PSMD7/PRDX4/ARG2/SLC7A6/PSMD6/GAMT/PSAT1/SLC25A32/GART/ASNSD1/PSMD13/HARS1/YARS1/AIMP1/MTHFD1/EGLN2/HIBCH/PSMD4/ENOPH1/SEPHS1/NIT2/IARS1/PPA2/EPRS1/ALDH7A1/AHCY/GATB/SEPHS2/PPA1/GOT2/FARSA/NARS1/PSMC6/MSRA/PSMA1/GCSH/WARS2/OGDH/PTS/CBS/DLST/FARS2/ADI1/PSMD12/TXN2/SARS1/GATC/PSMC5/GARS1/PSMD8/PSMD3/ALDH18A1/APIP/KARS1/RIDA/PSMB6/MARS2/PSMA3/PSMA7/PSMA2/EARS2/PSMC2/AFMID/AIMP2/PSME2/PSMD10/RARS1/P4HA1/PSMB4/VARS1/DLD/OAT/GOT1/PSMC1/TARS1/PSMB2/PSMD11/CTPS1/SLC25A12/PSMD14/PSMB3/SMS/YARS2/PSMA4/PSMB1/PSME3/EEF1E1/PSMA6/P4HA2/ALDH4A1/BCKDHB/GFPT2/PSMB5/HSD17B10/PARK7/PSMB7/PSMA5/FAH/PLOD2/FARSB/WARS1/SLC25A21/ODC1"
